TN,jbmc-regression/boolean2,0,-1,-1,1.5820691585540771,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TP,jbmc-regression/BufferedReaderReadLine,10,-1,-1,4.691116571426392,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,4,base-classification,false
TP,jbmc-regression/BufferedReaderReadLine,10,-1,-1,4.702968120574951,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,1,base-classification,false
TP,jbmc-regression/BufferedReaderReadLine,10,-1,-1,4.955106735229492,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,5,base-classification,false
TP,jbmc-regression/BufferedReaderReadLine,10,-1,-1,5.340204954147339,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,3,base-classification,false
TP,jbmc-regression/BufferedReaderReadLine,10,-1,-1,6.608317613601685,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,2,base-classification,false
TP,jbmc-regression/bug-test-gen-095,10,-1,-1,1.3079533576965332,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,4,base-classification,false
TP,jbmc-regression/bug-test-gen-095,10,-1,-1,1.3203697204589844,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,5,base-classification,false
TP,jbmc-regression/bug-test-gen-095,10,-1,-1,1.3252630233764648,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,2,base-classification,false
TP,jbmc-regression/bug-test-gen-095,10,-1,-1,1.3329551219940186,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,1,base-classification,false
TP,jbmc-regression/bug-test-gen-095,10,-1,-1,1.3417487144470215,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,3,base-classification,false
TN,jbmc-regression/bug-test-gen-119,0,-1,-1,1.5520915985107422,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/bug-test-gen-119,0,-1,-1,1.5785942077636719,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/bug-test-gen-119,0,-1,-1,1.6014463901519775,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TN,jbmc-regression/bug-test-gen-119,0,-1,-1,1.6464955806732178,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/bug-test-gen-119,0,-1,-1,1.7293624877929688,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/bug-test-gen-119-2,0,-1,-1,2.0640869140625,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TN,jbmc-regression/bug-test-gen-119-2,0,-1,-1,2.070380926132202,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/bug-test-gen-119-2,0,-1,-1,2.092214345932007,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/bug-test-gen-119-2,0,-1,-1,2.106677770614624,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
