TN,TP,FN,FP,config,complete,score,falseRate,numVars,numIfs,numLoops,numFuncs,numCalls,numFundTypes,numArrayTypes,numPointerTypes,numCompTypes,numThings,numLines,numLoads,numStores,numAddrSpaceCast,numAlloca,numAtomicCmpXchg,numAtomicRMW,numBitCast,numBranch,numCall,numCatchPad,numCatchReturn,numCatchSwitch,numCleanupPad,numCleanupReturn,numExtractElement,numExtractValue,numFCmp,numFence,numFPExt,numFPToSI,numFPToUI,numFPTrunc,numGetElementPtr,numICmp,numIndirectBr,numInsertElement,numInsertValue,numIntToPtr,numInvoke,numLandingPad,numLoad,numPHINode,numPtrToInt,numResume,numReturn,numSelect,numSExt,numShuffleVector,numSIToFP,numStore,numSwitch,numTrunc,numUIToFP,numUnreachable,numVAArg,numZExt,numDUMMY
50,0,0,38,295,88,-508.0,43.1818181818,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
50,0,0,38,295,88,-508.0,43.1818181818,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
50,0,0,39,295,89,-524.0,43.8202247191,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
50,0,0,39,295,89,-524.0,43.8202247191,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
50,0,0,39,295,89,-524.0,43.8202247191,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
0,49,18,0,295,67,-527.0,26.8656716418,37,109,5,5,40,27,0,10,0,672,1283,313,168,0,0,0,0,6,374,40,0,0,0,0,0,0,0,0,0,0,0,0,0,197,108,0,0,0,0,0,0,313,0,11,0,5,0,2,0,0,168,0,2,0,1,0,0,0
52,0,0,40,295,92,-536.0,43.4782608696,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
52,0,0,40,295,92,-536.0,43.4782608696,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
57,0,0,41,295,98,-542.0,41.8367346939,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,0,17,0,295,17,-544.0,100.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,0,17,0,295,17,-544.0,100.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,182,23,0,295,205,-554.0,11.2195121951,8,122,0,8,42,5,0,3,0,431,821,194,57,0,0,0,0,0,213,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,194,47,0,0,8,2,0,0,0,57,0,156,0,1,0,61,0
0,182,23,0,295,205,-554.0,11.2195121951,8,122,0,8,42,5,0,3,0,431,821,194,57,0,0,0,0,0,213,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,194,47,0,0,8,2,0,0,0,57,0,156,0,1,0,61,0
0,182,23,0,295,205,-554.0,11.2195121951,8,122,0,8,42,5,0,3,0,431,821,194,57,0,0,0,0,0,213,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,194,47,0,0,8,2,0,0,0,57,0,156,0,1,0,61,0
0,214,24,0,295,238,-554.0,10.0840336134,2,2,1,1,1,2,0,0,0,14,24,4,4,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
0,181,23,0,295,204,-555.0,11.2745098039,8,122,0,8,42,5,0,3,0,431,821,194,57,0,0,0,0,0,213,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,194,47,0,0,8,2,0,0,0,57,0,156,0,1,0,61,0
0,181,23,0,295,204,-555.0,11.2745098039,8,122,0,8,42,5,0,3,0,431,821,194,57,0,0,0,0,0,213,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,194,47,0,0,8,2,0,0,0,57,0,156,0,1,0,61,0
0,181,23,0,295,204,-555.0,11.2745098039,8,122,0,8,42,5,0,3,0,431,821,194,57,0,0,0,0,0,213,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,194,47,0,0,8,2,0,0,0,57,0,156,0,1,0,61,0
57,0,0,42,295,99,-558.0,42.4242424242,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
57,0,0,42,295,99,-558.0,42.4242424242,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
57,0,0,42,295,99,-558.0,42.4242424242,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
57,0,0,42,295,99,-558.0,42.4242424242,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
57,0,0,42,295,99,-558.0,42.4242424242,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
57,0,0,42,295,99,-558.0,42.4242424242,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
57,0,0,42,295,99,-558.0,42.4242424242,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
57,0,0,42,295,99,-558.0,42.4242424242,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
57,0,0,42,295,99,-558.0,42.4242424242,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
57,0,0,42,295,99,-558.0,42.4242424242,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
57,0,0,42,295,99,-558.0,42.4242424242,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
57,0,0,42,295,99,-558.0,42.4242424242,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
57,0,0,42,295,99,-558.0,42.4242424242,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,177,23,0,295,200,-559.0,11.5,8,122,0,8,42,5,0,3,0,431,821,194,57,0,0,0,0,0,213,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,194,47,0,0,8,2,0,0,0,57,0,156,0,1,0,61,0
56,0,0,42,295,98,-560.0,42.8571428571,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,8,18,0,295,26,-568.0,69.2307692308,16,9,6,4,5,12,2,2,0,102,165,43,25,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,43,0,0,0,4,0,8,0,0,25,0,0,0,1,0,2,0
20,0,0,38,295,58,-568.0,65.5172413793,45,56,4,18,66,17,6,22,0,526,902,194,147,0,0,0,0,0,127,66,0,0,0,0,0,0,0,0,0,0,0,0,0,85,69,0,0,0,0,0,0,194,1,0,0,18,0,12,0,0,147,0,4,0,1,0,118,0
50,0,0,42,295,92,-572.0,45.652173913,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
50,0,0,42,295,92,-572.0,45.652173913,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
50,0,0,42,295,92,-572.0,45.652173913,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
0,0,18,0,295,18,-576.0,100.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,0,18,0,295,18,-576.0,100.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
3,0,0,37,295,40,-586.0,92.5,5,5,2,2,5,4,0,1,0,45,75,18,10,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,18,0,0,0,2,0,3,0,0,10,0,0,0,1,0,2,0
0,148,23,0,295,171,-588.0,13.4502923977,6,105,0,7,32,4,0,2,0,364,700,167,47,0,0,0,0,0,184,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,167,41,0,0,7,2,0,0,0,47,0,135,0,1,0,52,0
50,0,0,43,295,93,-588.0,46.2365591398,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
50,0,0,43,295,93,-588.0,46.2365591398,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
50,0,0,43,295,93,-588.0,46.2365591398,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
56,0,0,44,295,100,-592.0,44.0,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,112,22,0,295,134,-592.0,16.4179104478,7,6,1,4,11,3,0,4,0,65,94,23,14,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,23,0,0,0,4,1,4,0,0,14,0,0,0,1,0,2,0
0,77,21,0,295,98,-595.0,21.4285714286,14,12,6,6,20,2,0,12,0,155,236,68,35,0,0,0,0,9,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,37,12,0,0,0,0,0,0,68,2,0,0,6,0,0,0,0,35,0,0,0,3,0,0,0
52,0,0,44,295,96,-600.0,45.8333333333,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
52,0,0,44,295,96,-600.0,45.8333333333,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
52,0,0,44,295,96,-600.0,45.8333333333,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
52,0,0,44,295,96,-600.0,45.8333333333,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
50,0,0,44,295,94,-604.0,46.8085106383,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
50,0,0,44,295,94,-604.0,46.8085106383,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
50,0,0,44,295,94,-604.0,46.8085106383,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
50,0,0,44,295,94,-604.0,46.8085106383,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
50,0,0,44,295,94,-604.0,46.8085106383,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
50,0,0,44,295,94,-604.0,46.8085106383,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
0,0,19,0,295,19,-608.0,100.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,96,22,0,295,118,-608.0,18.6440677966,2,3,2,2,7,2,0,0,0,44,73,18,12,0,0,0,0,6,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,18,0,0,0,2,0,4,0,0,12,0,0,0,0,0,0,0
0,0,19,0,295,19,-608.0,100.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,63,21,0,295,84,-609.0,25.0,47,46,4,18,70,19,4,24,0,619,1143,270,168,0,0,0,0,0,107,70,0,0,0,0,0,0,0,0,0,0,0,0,0,181,95,0,0,0,0,0,0,270,1,0,0,18,0,4,0,0,168,0,4,0,1,0,164,0
0,187,25,0,295,212,-613.0,11.7924528302,2,5,0,1,8,1,0,1,0,44,86,21,7,0,0,0,0,8,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,7,0,3,0,0,0,5,0
0,152,24,0,295,176,-616.0,13.6363636364,70,272,0,8,53,70,0,0,0,1305,2415,498,404,0,0,0,0,0,760,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,498,12,0,0,8,0,164,0,0,404,0,213,0,1,0,89,0
0,151,24,0,295,175,-617.0,13.7142857143,66,256,0,8,49,66,0,0,0,1233,2295,478,376,0,0,0,0,0,724,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,478,12,0,0,8,0,164,0,0,376,0,193,0,1,0,81,0
50,0,0,45,295,95,-620.0,47.3684210526,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
50,0,0,45,295,95,-620.0,47.3684210526,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
42,0,0,44,295,86,-620.0,51.1627906977,119,53,1,41,191,114,2,3,0,1311,2013,464,443,0,0,0,0,0,169,191,0,0,0,0,0,0,0,0,0,0,0,10,0,42,77,0,0,0,0,0,0,464,1,0,0,41,0,26,0,0,443,19,26,22,1,0,298,0
0,147,24,0,295,171,-621.0,14.0350877193,66,244,0,8,49,66,0,0,0,1197,2223,466,364,0,0,0,0,0,688,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,466,12,0,0,8,0,164,0,0,364,0,181,0,1,0,81,0
0,0,20,0,295,20,-640.0,100.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,158,25,0,295,183,-642.0,13.6612021858,12,109,0,10,42,12,0,0,0,613,1160,272,168,0,0,0,0,0,287,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,272,11,0,0,10,0,178,0,0,168,0,43,0,1,0,29,0
0,126,24,0,295,150,-642.0,16.0,56,103,1,17,61,56,0,0,0,719,1207,277,205,0,0,0,0,0,241,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,277,14,0,0,17,0,134,0,0,205,0,54,0,1,0,56,0
0,122,24,0,295,146,-646.0,16.4383561644,56,102,0,17,61,56,0,0,0,716,1202,276,204,0,0,0,0,0,240,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,276,14,0,0,17,0,134,0,0,204,0,54,0,1,0,56,0
19,0,0,43,295,62,-650.0,69.3548387097,7,2,1,5,11,5,0,2,0,44,58,10,9,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,9,0,0,0,0,0,2,0
24,0,0,44,295,68,-656.0,64.7058823529,49,48,6,18,71,21,4,24,0,632,1160,274,172,0,0,0,0,0,115,71,0,0,0,0,0,0,0,0,0,0,0,0,0,187,91,0,0,0,0,0,0,274,1,0,0,18,0,10,0,0,172,0,4,0,1,0,152,0
109,0,0,55,295,164,-662.0,33.5365853659,7,2,0,1,3,6,0,1,0,26,30,6,7,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0
0,166,26,0,295,192,-666.0,13.5416666667,2,4,0,1,7,1,0,1,0,38,67,17,7,0,0,0,0,7,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,7,0,0,0,0,0,3,0
0,101,24,0,295,125,-667.0,19.2,8,5,2,2,5,4,1,3,0,54,92,21,13,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,21,0,0,0,2,0,6,0,0,13,0,0,0,1,0,1,0
50,0,0,48,295,98,-668.0,48.9795918367,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
7,0,0,43,295,50,-674.0,86.0,10,5,2,3,3,6,2,2,0,49,78,17,11,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,17,0,0,0,3,0,4,0,0,11,0,0,0,1,0,1,0
0,25,22,0,295,47,-679.0,46.8085106383,31,21,10,13,37,9,0,22,0,244,335,95,47,0,0,0,0,12,51,37,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,0,0,0,0,0,0,95,0,0,0,13,0,0,0,0,47,0,0,0,1,0,2,0
0,25,22,0,295,47,-679.0,46.8085106383,31,21,10,13,35,9,0,22,0,240,331,93,47,0,0,0,0,12,51,35,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,0,0,0,0,0,0,93,0,0,0,13,0,0,0,0,47,0,0,0,1,0,2,0
50,0,0,49,295,99,-684.0,49.4949494949,7,2400,1,3,64,7,0,0,0,6503,11927,2989,1040,0,0,0,0,0,2990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,2989,0,0,0,3,0,0,0,0,1040,0,0,0,60,0,0,0
50,0,0,49,295,99,-684.0,49.4949494949,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
49,0,0,49,295,98,-686.0,50.0,5,1655,1,2,63,5,0,0,0,4100,6970,1851,524,0,0,0,0,0,1991,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,1851,0,0,0,2,0,0,0,0,524,0,0,0,60,0,0,0
0,143,26,0,295,169,-689.0,15.3846153846,146,620,0,9,65,146,0,0,0,2599,5020,995,764,0,0,0,0,0,1869,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,995,20,0,0,9,0,250,0,0,764,0,536,0,1,0,140,0
0,143,26,0,295,169,-689.0,15.3846153846,151,645,0,9,70,151,0,0,0,2704,5195,1025,804,0,0,0,0,0,1924,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,1025,20,0,0,9,0,250,0,0,804,0,566,0,1,0,150,0
0,143,26,0,295,169,-689.0,15.3846153846,146,620,0,9,65,146,0,0,0,2599,5020,995,764,0,0,0,0,0,1869,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,995,20,0,0,9,0,250,0,0,764,0,536,0,1,0,140,0
0,139,26,0,295,165,-693.0,15.7575757576,146,615,0,9,65,146,0,0,0,2584,4990,990,759,0,0,0,0,0,1859,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,990,20,0,0,9,0,250,0,0,759,0,536,0,1,0,135,0
50,0,0,50,295,100,-700.0,50.0,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
50,0,0,50,295,100,-700.0,50.0,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
50,0,0,50,295,100,-700.0,50.0,7,2400,1,3,64,7,0,0,0,6503,11927,2989,1040,0,0,0,0,0,2990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,2989,0,0,0,3,0,0,0,0,1040,0,0,0,60,0,0,0
50,0,0,50,295,100,-700.0,50.0,7,2400,1,3,64,7,0,0,0,6503,11927,2989,1040,0,0,0,0,0,2990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,2989,0,0,0,3,0,0,0,0,1040,0,0,0,60,0,0,0
