TN,TP,FN,FP,prog,complete,score,falseRate,entryClass,numIfs,numVars,numFuncs,numCalls,numLoops,numArrayTypes,numCompositeTypes,numFundamentalTypes,numLines,SSASwitchInstruction,SSAArrayLengthInstruction,SSAArrayLoadInstruction,SSAPutInstruction,SSAComparisonInstruction,SSAConditionalBranchInstruction,SSANewInstruction,SSAReturnInstruction,SSAGetInstruction,SSAGotoInstruction,SSALoadMetadataInstruction,SSAInstanceofInstruction,SSAArrayStoreInstruction,SSACheckCastInstruction,SSAGetCaughtExceptionInstruction,SSABinaryOpInstruction,SSAPhiInstruction,SSAUnaryOpInstruction,SSAConversionInstruction,SSAPiInstruction,SSAMonitorInstruction,SSAInvokeInstruction,SSAThrowInstruction
0,42,45,0,200,87,-1398.0,51.724137931,0,19,4,2,0,0,1,18,27,0,0,0,1,0,3,2,4,4,2,1,0,0,0,0,1,1,0,0,0,0,8,1
0,32,43,0,200,75,-1344.0,57.3333333333,2,13,2,4,0,0,1,12,16,1,0,0,0,2,1,0,0,0,5,1,0,0,1,0,3,0,1,0,0,0,1,1
88,0,0,7,200,95,64.0,7.36842105263,2,7,2,1,0,0,1,6,15,1,1,0,0,2,2,0,0,0,2,1,0,0,1,0,3,0,1,0,0,0,1,1
84,0,0,0,200,84,168.0,0.0,2,7,2,1,0,0,1,6,14,1,1,0,0,2,1,0,0,0,2,1,0,0,1,0,3,0,1,0,0,0,1,1
84,0,0,0,200,84,168.0,0.0,2,7,2,1,0,0,1,6,14,1,1,0,0,2,1,0,0,0,2,1,0,0,1,0,3,0,1,0,0,0,1,1
86,0,0,0,200,86,172.0,0.0,4,19,2,4,0,1,4,14,30,1,2,0,0,2,2,0,2,2,5,5,0,0,1,0,5,0,1,0,0,0,2,1
86,0,0,0,200,86,172.0,0.0,4,19,2,4,0,1,4,14,30,1,2,0,0,2,2,0,2,2,5,5,0,0,1,0,5,0,1,0,0,0,2,1
100,0,0,0,200,100,200.0,0.0,2,7,2,1,0,0,1,6,14,1,1,0,0,2,1,0,0,0,2,1,0,0,1,0,3,0,1,0,0,0,1,1
100,0,0,0,200,100,200.0,0.0,2,8,2,2,0,0,2,6,16,1,1,0,0,2,1,0,0,0,3,2,0,0,1,0,3,0,1,0,0,0,1,1
91,0,0,0,200,91,182.0,0.0,4,17,3,5,0,0,3,14,27,2,0,0,3,0,4,2,0,1,1,6,0,0,0,0,0,0,0,6,1,1,0,1
0,35,48,0,200,83,-1501.0,57.8313253012,1,9,3,3,0,0,2,7,25,2,0,0,4,0,3,3,0,2,1,6,0,0,0,0,0,2,0,3,1,1,0,0
0,32,45,0,200,77,-1408.0,58.4415584416,2,14,3,3,0,0,2,12,33,4,0,0,5,0,3,4,0,2,1,7,0,0,0,0,0,2,0,6,1,1,0,0
0,32,41,0,200,73,-1280.0,56.1643835616,1,9,2,3,0,0,2,7,16,1,0,0,0,2,1,0,0,0,4,2,0,1,2,0,2,0,1,0,0,0,1,1
